,name,latitude,longitude,address,state,loopcheck
472,Steak ’n Shake,38.9606508709476,-92.3684307,"['1912 W Worley St', 'Columbia, MO 65203']",MO,['Columbia MO']
473,Wendy's,38.91058,-92.333812,"['403 East Nifong Boulevard', 'Columbia, MO 65203']",MO,['Columbia MO']
474,Jack in the Box,38.9136354,-92.319650799036,"['1401 Grindstone Pkwy', 'Columbia, MO 65201']",MO,['Columbia MO']
475,G & D Pizzaria,38.9551,-92.37334,"['2101 W Broadway', 'Columbia, MO 65203']",MO,['Columbia MO']
476,Jimmy John's,38.988537,-92.325335,"['912-A Rainforest Pkwy', 'Columbia, MO 65202']",MO,['Columbia MO']
477,Chipotle Mexican Grill,38.9474299894857,-92.3000481165676,"['2540 Broadway Bluffs Dr', 'Ste 101', 'Columbia, MO 65201']",MO,['Columbia MO']
478,Five Guys,38.9583308,-92.3715144,"['233 N Stadium Blvd', 'Columbia, MO 65203']",MO,['Columbia MO']
479,McDonald's,38.909567,-92.3327051,"['500 Nifong Blvd E', 'Columbia, MO 65201']",MO,['Columbia MO']
480,Falafel Cafe,38.96381,-92.37556,"['2300 Bernadette Dr', 'Columbia, MO 65203']",MO,['Columbia MO']
481,Crushed Red,38.94758,-92.29984,"['2540 Broadway Bluffs Dr', 'Ste 109', 'Columbia, MO 65201']",MO,['Columbia MO']
482,El Rancho,38.9513378,-92.3258541,"['1014 E Broadway', 'Columbia, MO 65201']",MO,['Columbia MO']
483,McDonald's,38.965266,-92.3349474,"['205 Business Lp', 'Columbia, MO 65201']",MO,['Columbia MO']
484,Taco Bell,38.964749,-92.334822,"['220 Business Loop 70 E', 'Columbia, MO 65203']",MO,['Columbia MO']
485,Burger King,38.963464,-92.287231,"['3400 Clark Lane', 'Columbia, MO 65202']",MO,['Columbia MO']
486,Jimmy John's,38.95183,-92.32593,"['1019 East Broadway', 'Columbia, MO 65201']",MO,['Columbia MO']
487,KFC,38.9607915258911,-92.3697240815973,"['2004 W Worley', 'Columbia, MO 65203']",MO,['Columbia MO']
488,Broadway Diner,38.95082,-92.33268,"['22 S 4th St', 'Columbia, MO 65201']",MO,['Columbia MO']
489,Sonic Drive-In,38.9102733,-92.3308604248268,"['701 E Nifong Blvd', 'Columbia, MO 65201']",MO,['Columbia MO']
490,Taco Bell,38.90973,-92.33187,"['508 E Nifong Blvd', 'Columbia, MO 65201']",MO,['Columbia MO']
491,Jimmy's Family Steak House,38.91683,-92.33564,"['3101 S Providence Rd', 'Columbia, MO 65203']",MO,['Columbia MO']
492,McDonald's,38.96089,-92.37207,"['415 N Stadium Blvd', 'Columbia, MO 65203']",MO,['Columbia MO']
493,Pickleman's Gourmet Cafe,38.95115,-92.32494,"['1106 E. Broadway', 'Columbia, MO 65201']",MO,['Columbia MO']
494,Arby's,38.95382,-92.38531,"['3200 W Broadway Business Park Ct', 'Columbia, MO 65203']",MO,['Columbia MO']
495,Taco Bell,38.96567,-92.37031,"['2009 Bernadette Drive', 'Columbia, MO 65203']",MO,['Columbia MO']
496,Hardee's,38.967643737793,-92.3073120117188,"['2016 Paris Rd', 'Columbia, MO 65202']",MO,['Columbia MO']
497,KFC,38.9633445647351,-92.2890767054816,"['3212 Clark Ln', 'Columbia, MO 65202']",MO,['Columbia MO']
498,Arby's,38.907600402832,-92.3358993530273,"['3911 S Providence Rd', 'Columbia, MO 65203']",MO,['Columbia MO']
499,Andy's Frozen Custard,38.908697,-92.3311086,"['610 Cooper Dr N', 'Columbia, MO 65201']",MO,['Columbia MO']
500,Taco Bell,38.946774,-92.334775,"['411 S Providence Rd', 'Columbia, MO 65203']",MO,['Columbia MO']
501,Sonic Drive-In,38.94752,-92.29549,"['200 Brickton Rd', 'Columbia, MO 65201']",MO,['Columbia MO']
502,Taco Bell,38.9642068946183,-92.2889524196434,"['3301 Clark Lane', 'Columbia, MO 65202']",MO,['Columbia MO']
503,Arby's,38.96381,-92.3755599,"['2300 Bernadette Dr', 'Columbia, MO 65203']",MO,['Columbia MO']
504,Jimmy John's,38.95514,-92.39534,"['4008 W Broadway', 'Columbia, MO 65203']",MO,['Columbia MO']
505,McDonald's,38.963254,-92.289923,"['3206 Clark Ln', 'Columbia, MO 65202']",MO,['Columbia MO']
506,Sonic Drive-In,38.9627271,-92.250674,"['5700 E Saint Charles Rd', 'Columbia, MO 65202']",MO,['Columbia MO']
507,Jimmy John's,38.89528,-92.3360299,"['212 Corporate Lake Dr', 'Columbia, MO 65203']",MO,['Columbia MO']
508,Burger King,38.96459,-92.33597,"['100 E Bus Loop 70', 'Columbia, MO 65203']",MO,['Columbia MO']
509,Subway,38.9506,-92.32732,"['30 S 9 St', 'Columbia, MO 65201']",MO,['Columbia MO']
510,Dairy Queen Grill & Chill,38.937632166125,-92.3600998520852,"['1201 Forum Blvd', 'Columbia, MO 65203']",MO,['Columbia MO']
511,Panera Bread,38.948156,-92.295286,"['100 Brickton Rd', 'Ste 100', 'Columbia, MO 65201']",MO,['Columbia MO']
512,Jimmy John's,38.9569985105757,-92.2525203354563,"['5580 Bull Run Dr', 'Columbia, MO 65202']",MO,['Columbia MO']
513,Sonic Drive-In,38.9877713,-92.324377,"['3700 Rangeline St', 'Columbia, MO 65202']",MO,['Columbia MO']
514,McDonald's,38.9927318350325,-92.3243300523882,"['1012 Smiley Ln', 'Columbia, MO 65202']",MO,['Columbia MO']
515,Subway,38.9787672,-92.2947348784872,"['2716 Paris Rd', 'Suite', 'Columbia, MO 65202']",MO,['Columbia MO']
516,Taco Bell,38.99278,-92.32359,"['1100 Smiley Lane', 'Columbia, MO 65202']",MO,['Columbia MO']
517,Subway,38.9504970418778,-92.2961418052191,"['27 Conley Rd', 'Ste C', 'Columbia, MO 65201']",MO,['Columbia MO']
518,Sonic Drive-In,38.971191,-92.3038513,"['2210 Paris Rd', 'Columbia, MO 65202']",MO,['Columbia MO']
519,Subway,38.9609838089065,-92.2517930142353,"['5612 St Charles Rd', 'Ste B', 'Columbia, MO 65202']",MO,['Columbia MO']
520,Taco Bell,38.9332360083873,-92.292249,"['1421 Cinnamon Hill Lane', 'Columbia, MO 65201']",MO,['Columbia MO']
521,Subway,38.9369850158079,-92.3598085,"['1406 Forum Blvd', 'Ste 100', 'Columbia, MO 65203']",MO,['Columbia MO']
522,Big Boy Restaurant,39.0420112609863,-94.43359375,"['12401 E US Hwy 40', 'Independence, MO 64055']",MO,['Independence MO']
523,California Taco Shop,39.029296,-94.351141,"['19520 E US Hwy 40', 'Independence, MO 64055']",MO,['Independence MO']
524,Jack in the Box,39.044682,-94.415208,"['14000 E 42nd St S', 'Independence, MO 64055']",MO,['Independence MO']
525,Mugs Up Drive In,39.0791899,-94.40659,"['700 E 23rd St S', 'Independence, MO 64055']",MO,['Independence MO']
526,HiBoy Drive In,39.07175,-94.37991,"['16721 E Gudgell Rd', 'Independence, MO 64055']",MO,['Independence MO']
527,Back Yard Burgers,39.0787506103516,-94.3887023925781,"['15908 E 23rd St S', 'Independence, MO 64055']",MO,['Independence MO']
528,Chick-fil-A,39.0476164,-94.3578382,"['18785 E 39th St S', 'Independence, MO 64057']",MO,['Independence MO']
529,Slim Chickens,39.0355130676111,-94.3630199414512,"['4641 Cochise Ct', 'Independence, MO 64055']",MO,['Independence MO']
530,QDOBA Mexican Eats,39.0331383039835,-94.356321724104,"['18921 E Valley View Pkwy', 'Ste C', 'Independence, MO 64056']",MO,['Independence MO']
531,Culver's,39.0361022949219,-94.3435592651367,"['4220 S Little Blue Pkwy', 'Independence, MO 64057']",MO,['Independence MO']
532,Chipotle Mexican Grill,39.03368529559,-94.3579252785215,"['18880 E Valley View Pkwy', 'Independence, MO 64055']",MO,['Independence MO']
533,Culver's,39.00418,-94.273441,"['1301 SW State Rt 7', 'Blue Springs, MO 64015']",MO,['Independence MO']
534,HiBoy Drive-In,39.0608172612177,-94.4720869099519,"['3424 S Blue Ridge Cut Off', 'Independence, MO 64055']",MO,['Independence MO']
535,Chick-fil-A,39.02618,-94.2506137,"['951 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
536,Go-Chicken-Go,39.0341524962828,-94.5730449275702,"['5101 Troost Ave', 'Kansas City, MO 64110']",MO,['Independence MO']
537,Pancho's,39.0089757380076,-94.2749603837729,"['802 SW US Hwy 40', 'Blue Springs, MO 64015']",MO,['Independence MO']
538,Rancheros,39.11981,-94.37506,"['17106 Hwy 24', 'Independence, MO 64056']",MO,['Independence MO']
539,Burger King,38.9831237792969,-94.3587036132812,"['850 NE Woods Chapel Rd', 'Lees Summit, MO 64064']",MO,['Independence MO']
540,Queen Taco,39.0800059586763,-94.4382499158382,"['11721 E 23rd St', 'Independence, MO 64050']",MO,['Independence MO']
541,Unk's Burgers,38.9177667266383,-94.4019877910614,"['240 NW Oldham Pkwy', ""Lee's Summit, MO 64081""]",MO,['Independence MO']
542,The Happy Greek,39.078338,-94.402028,"['1003 E 23rd St S', 'Independence, MO 64055']",MO,['Independence MO']
543,Dairy Queen Grill & Chill,39.042394065456,-94.3402600793866,"['4045 Little Blue Pkwy', 'Independence, MO 64057']",MO,['Independence MO']
544,Harold's Drive-In,39.10516,-94.56526,"['1337 Admiral Blvd', 'Kansas City, MO 64106']",MO,['Independence MO']
545,Freddy's Frozen Custard & Steakburgers,38.986371,-94.463607,"['10019 E 350th Hwy', 'Raytown, MO 64138']",MO,['Independence MO']
546,Lion’s Choice,39.041821,-94.340245,"['4049 Little Blue Pkwy', 'Independence, MO 64057']",MO,['Independence MO']
547,Jimmy John's,39.055373,-94.414208,"['3601 S Noland Rd', 'Independence, MO 64055']",MO,['Independence MO']
548,Culver's,38.9422225952148,-94.3774795532227,"['1701 NE Douglas St', ""Lee's Summit, MO 64086""]",MO,['Independence MO']
549,Raising Cane's Chicken Fingers,39.024569104223,-94.2498230930242,"['1000 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
550,Arbys,39.02642,-94.2458,"['1225 NE Coronado St', 'Blue Springs, MO 64014']",MO,['Independence MO']
551,Chick-fil-A,38.9272762,-94.4012471,"['690 NW Blue Pkwy', 'Lees Summit, MO 64086']",MO,['Independence MO']
552,Wendy's,39.06125,-94.47286,"['9022 East 40 Highway', 'Independence, MO 64055']",MO,['Independence MO']
553,Chick-fil-A,39.2451674,-94.4518228,"['110 N Conistor Ln', 'Liberty, MO 64068']",MO,['Independence MO']
554,Firehouse Subs,39.046765,-94.44600733,"['4167 Sterling Ave', 'Kansas City, MO 64133']",MO,['Independence MO']
555,Up Dog,39.0925774,-94.417083,"['114 N Liberty St', 'Independence, MO 64050']",MO,['Independence MO']
556,Tasty's,38.9537880599181,-94.5073928565736,"['9425 Blue Ridge Blvd', 'Kansas City, MO 64138']",MO,['Independence MO']
557,Chick-fil-A,39.0344196,-94.580956,"['5100 Cherry St', 'Ste 216', 'Student Union', 'Kansas City, MO 64110']",MO,['Independence MO']
558,Taco Bell,39.1028,-94.4497,"['10750 E US Highway 24', 'Sugar Creek, MO 64054']",MO,['Independence MO']
559,KFC,39.0436366,-94.4156956112449,"['4210 S Noland Rd', 'Independence, MO 64055']",MO,['Independence MO']
560,Zaxby's Chicken Fingers & Buffalo Wings,39.2669585,-94.4483798,"['10430 NE Cookingham Dr', 'Kansas City, MO 64157']",MO,['Independence MO']
561,Popeyes Louisiana Kitchen,39.0294929,-94.3517088,"['19510 US Highway 40', 'Independence, MO 64055']",MO,['Independence MO']
562,Wendy's,39.169511,-94.495381,"['4201 North Corrington Avenue', 'Kansas City, MO 64117']",MO,['Independence MO']
563,Chipotle Mexican Grill,39.046579,-94.4469523,"['4151 Sterling Ave', 'Ste B', 'Kansas City, MO 64133']",MO,['Independence MO']
564,Taco Bell,39.044667804511,-94.3608554536652,"['3927 Bolger Road', 'Independence, MO 64055']",MO,['Independence MO']
565,Panera Bread,39.0333719761598,-94.359699144984,"['18800 E US Highway 40', 'Independence, MO 64055']",MO,['Independence MO']
566,Pepperjax Grill,39.046691032623,-94.4456273310532,"['4179 Sterling Ave', 'Kansas City, MO 64133']",MO,['Independence MO']
567,Wendy's,39.101546,-94.427023,"['925 West Hwy 24', 'Independence, MO 64050']",MO,['Independence MO']
568,Arbys,39.03867,-94.41531,"['4515 S Noland Rd', 'Independence, MO 64055']",MO,['Independence MO']
569,Hardee's,39.1046604,-94.5079806,"['6323 Independence Ave', 'Kansas City, MO 64125']",MO,['Independence MO']
570,Jersey Mike's Subs,39.026073,-94.246802,"['1209 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
571,Burger King,39.08041,-94.440601,"['11500 E 23rd Street', 'Independence, MO 64052']",MO,['Independence MO']
572,Arby's,39.3682299,-94.37521,"['520 Shanks Ave', 'Kearney, MO 64060']",MO,['Independence MO']
573,McDonald's,39.0321380246622,-94.3565301504145,"['18910 E US Hwy 40', 'Independence, MO 64055']",MO,['Independence MO']
574,Taco Bell,38.996567,-94.47715,"['9021 E. Highway 350', 'Raytown, MO 64133']",MO,['Independence MO']
575,Five Guys,39.245858,-94.451668,"['118 N Conistor', 'Liberty, MO 64068']",MO,['Independence MO']
576,Raising Cane's Chicken Fingers,39.053248,-94.593906,"['4040 Mill St', 'Kansas City, MO 64111']",MO,['Independence MO']
577,Hardee's,39.12078,-94.3688899,"['17701 E US Hwy 24', 'Independence, MO 64056']",MO,['Independence MO']
578,Noodles & Company,39.0458151160401,-94.3576991558075,"['2140 Independence Center Dr', 'Independence, MO 64057']",MO,['Independence MO']
579,Burger King,39.150926,-94.485674,"['Ameristar Casino', 'Kansas City, MO 64161']",MO,['Independence MO']
580,Chipotle Mexican Grill,38.9943983313783,-94.4745497916927,"['9205 E State Rte 350', 'Raytown, MO 64133']",MO,['Independence MO']
581,Texas Toms,39.1674535502257,-94.5201783254743,"['5018 NE Parvin Rd', 'Kansas City, MO 64117']",MO,['Independence MO']
582,Burger King,39.044457,-94.414829,"['14001 East 42nd Street', 'Independence, MO 64055']",MO,['Independence MO']
583,Chick-fil-A,38.97337,-94.6077795,"['8551 State Line Rd', 'Kansas City, MO 64114']",MO,['Independence MO']
584,Jersey Mike's Subs,38.931218,-94.40109,"['940 NW Blue Pkwy', ""101 Lee'S Summit"", ""Lee'S Summit, MO 64086""]",MO,['Independence MO']
585,McDonald's,39.0313713861183,-94.5035979151726,"['6996 Eastwood Trfy', 'Kansas City, MO 64129']",MO,['Independence MO']
586,Chick-fil-A,39.2461924,-94.6539813,"['6501 NW Barry Rd', 'Kansas City, MO 64154']",MO,['Independence MO']
587,Popeyes Louisiana Kitchen,39.0174940747327,-94.1302111607132,"['100 N Broadway', 'Oak Grove, MO 64075']",MO,['Independence MO']
588,China Feast,39.09835,-94.54485,"['3119 E 12th St', 'Kansas City, MO 64127']",MO,['Independence MO']
589,Texas Tom's,39.0687963366508,-94.5763843506575,"['709 E Linwood Blvd', 'Kansas City, MO 64109']",MO,['Independence MO']
590,Wendy's,39.008882,-94.466656,"['9708 E 63Rd St.', 'Raytown, MO 64133']",MO,['Independence MO']
591,Wendy's,39.021084,-94.271738,"['310 Nw State Route 7', 'Blue Springs, MO 64014']",MO,['Independence MO']
592,Taco John's,39.0036673331727,-93.953724950552,"['309 N 2nd St', 'Odessa, MO 64076']",MO,['Independence MO']
593,Church's Chicken,39.0429229736328,-94.4349594116211,"['12003 E US Hwy 40', 'Independence, MO 64055']",MO,['Independence MO']
594,Firehouse Subs,39.188866,-94.546455,"['2698 NE Vivion Rd', 'Kansas City, MO 64119']",MO,['Independence MO']
595,Taco Bell,39.118618,-94.379393,"['16903 East 24 Hwy', 'Independence, MO 64056']",MO,['Independence MO']
596,Panda Express,39.2443695715145,-94.466530965538,"['9241 NE Hwy 152', 'Kansas City, MO 64158']",MO,['Independence MO']
597,Wendy's,39.144293,-94.56571,"['1208 Armour Rd.', 'N.Kansas City, MO 64116']",MO,['Independence MO']
598,Steak'M Take'M,38.9878799,-94.57602,"['7702 Troost Ave', 'Kansas City, MO 64131']",MO,['Independence MO']
599,Culver's,38.983651,-94.6078042209015,"['7953 State Line Rd', 'Kansas City, MO 64114']",MO,['Independence MO']
600,El Pico Mexican Restaurant,39.09306,-94.41604,"['106 W Maple Ave', 'Independence, MO 64050']",MO,['Independence MO']
601,Longboards Wraps & Bowls,38.909421,-94.3633786,"['506M SE 291st Hwy', ""Lee's Summit, MO 64063""]",MO,['Independence MO']
602,Jack in the Box,39.0273833715972,-94.2712783813477,"['808 N 7 Hwy', 'Blue Springs, MO 64014']",MO,['Independence MO']
603,Chick-fil-A,38.9516524,-94.72303213,"['9707 Quivira Rd', 'Overland Park, KS 66215']",KS,['Independence MO']
604,Taco John's,39.027058319744,-94.3048971891403,"['811 NW Woods Chapel Rd', 'Blue Springs, MO 64015']",MO,['Independence MO']
605,Johnny Ray's Drive In,38.90928,-94.38957,"['800 SW Blue Pkwy', 'Lees Summit, MO 64063']",MO,['Independence MO']
606,Taco Bell,39.080395,-94.449043,"['11020 E 23rd St S', 'Independence, MO 64052']",MO,['Independence MO']
607,Wendy's,39.042623,-94.414924,"['4301 S. Noland Rd.', 'Independence, MO 64055']",MO,['Independence MO']
608,Burger King,39.0474940887865,-94.3505537509918,"['19501 E 39th St S', 'Independence, MO 64057']",MO,['Independence MO']
609,Taco Bell,39.187677,-94.546085,"['2825 NE Vivion Road', 'Kansas City, MO 64119']",MO,['Independence MO']
610,Big Burger,39.1884231567383,-94.5249786376953,"['4700 NE Vivion Rd', 'Kansas City, MO 64119']",MO,['Independence MO']
611,Paul's Drive In,39.08443,-94.6355899,"['1008 Osage Ave', 'Kansas City, KS 66105']",KS,['Independence MO']
612,Wendy's,39.01180983,-94.57394683,"['1204 Meyer Blvd', 'Kansas City, MO 64131']",MO,['Independence MO']
613,Pie Five Pizza,39.03319,-94.35648,"['18921 E Valley View Pkwy', 'Independence, MO 64055']",MO,['Independence MO']
614,Captain D's,39.0767280615011,-94.413448870182,"['1321 S Noland Rd', 'Independence, MO 64055']",MO,['Independence MO']
615,Taco Bell,39.050693,-94.47538,"['4017 Blue Ridge Cut-Off', 'Kansas City, MO 64133']",MO,['Independence MO']
616,Chipotle Mexican Grill,39.097373,-94.582478,"['1370 Walnut St', 'Kansas City, MO 64106']",MO,['Independence MO']
617,McDonald's,39.1024793,-94.436496,"['11700 E Hwy 24', 'Independence, MO 64054']",MO,['Independence MO']
618,MOD Pizza,39.0253917,-94.2482346,"['1112 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
619,Culver's,39.2439498901367,-94.4502182006836,"['1905 W Kansas St', 'Liberty, MO 64068']",MO,['Independence MO']
620,Taco Bell,39.242142,-94.440606,"['315 S 291 Hwy', 'Liberty, MO 64068']",MO,['Independence MO']
621,Arby's,38.99638,-94.47555,"['9066 E State Rte 350', 'Raytown, MO 64133']",MO,['Independence MO']
622,Dairy Queen Orange Julius,39.0358675296868,-94.4106272,"['14420 E Hwy 40', 'Kansas City, MO 64136']",MO,['Independence MO']
623,Burger King,39.097561,-94.582434,"['1350 Walnut St', 'Kansas City, MO 64106']",MO,['Independence MO']
624,Long John Silver's,39.048671,-94.446886,"['11211 E 40th Hwy', 'Independence, MO 64055']",MO,['Independence MO']
625,Sandy's Restaurant,39.008927,-94.281626,"['1428 SW US Hwy 40', 'Blue Springs, MO 64014']",MO,['Independence MO']
626,Church's Chicken,38.955232656856,-94.5061369791679,"['9325 Blue Ridge Blvd', 'Kansas City, MO 64138']",MO,['Independence MO']
627,Wendy's,39.014962,-94.131319,"['301 S.W. First Street', 'Oak Grove, MO 64075']",MO,['Independence MO']
628,Popeyes Louisiana Kitchen,38.98519,-94.46406,"['7601 Raytown Rd', 'Raytown, MO 64138']",MO,['Independence MO']
629,Taco Bell,39.33718,-94.25159,"['1744 West Jesse James Road', 'Excelsior Springs, MO 64024']",MO,['Independence MO']
630,Chick-fil-A,38.8845447,-94.6731579,"['7500 W 135th St', 'Overland Park, KS 66223']",KS,['Independence MO']
631,Burger King,38.93648,-94.37783,"['1399 NE Douglas Street', ""Lee'S Summit, MO 64086""]",MO,['Independence MO']
632,Arby's,38.9311999,-94.3589,"['1027 NE Rice Rd', 'Lees Summit, MO 64086']",MO,['Independence MO']
633,Sonic Drive-In,39.0522215302829,-94.451798,"['10802 Hwy 40 E', 'Independence, MO 64055']",MO,['Independence MO']
634,Burger King,39.02582,-94.24924,"['1001 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
635,Wrap It Up Tex Mex Grill,39.103881,-94.584478,"['104 W 9th St', 'Ste 102', 'Kansas City, MO 64105']",MO,['Independence MO']
636,Jimmy John's,38.9806312,-94.3616917,"['3680 NE Akin Dr', 'Ste 142', ""Lee's Summit, MO 64064""]",MO,['Independence MO']
637,Popeyes Louisiana Kitchen,39.024745,-94.27241,"['727 NW 7 Hwy', 'Blue Springs, MO 64014']",MO,['Independence MO']
638,Jack in the Box,38.9294189546084,-94.3608748912811,"['951 NE Sam Walton Ln', 'Lees Summit, MO 64086']",MO,['Independence MO']
639,Wendy's,39.244052,-94.446837,"['3 Victory Drive', 'Liberty, MO 64068']",MO,['Independence MO']
640,Raising Cane's Chicken Fingers,39.257203,-94.649011,"['8771 N Ambassador Dr', 'Kansas City, MO 64154']",MO,['Independence MO']
641,Panda Express,39.02734,-94.25534,"['535 NE Coronado Dr', 'Blue Springs, MO 64014']",MO,['Independence MO']
642,Chick-fil-A,39.0188854,-94.6671226,"['6039 Metcalf Ave', 'Mission Crossing Center', 'Mission Crossing Center', 'Mission, KS 66202']",KS,['Independence MO']
643,Max's Burgers and Gyros,38.97761,-94.59593,"['8240 Wornall Rd', 'Kansas City, MO 64114']",MO,['Independence MO']
644,Humdinger Drive In,39.1026924,-94.5521475,"['2504 E 9th St', 'Kansas City, MO 64124']",MO,['Independence MO']
645,Firehouse Subs,39.2466568926191,-94.446131586708,"['228 N 291st Hwy', 'Liberty, MO 64068']",MO,['Independence MO']
646,Taco Bell,39.104853,-94.513027,"['5925 Independence Ave', 'Kansas City, MO 64125']",MO,['Independence MO']
647,The Garage Burgers & Bar,39.3384838147181,-94.252367131412,"['1800-1886 Kearney Rd', 'Excelsior Springs, MO 64024']",MO,['Independence MO']
648,Taco Bell,39.043945,-94.415406,"['4210 S Noland Rd', 'Independence, MO 64055']",MO,['Independence MO']
649,Wendy's,39.093607,-94.537342,"['3803 East Truman Road', 'Kansas City, MO 64127']",MO,['Independence MO']
650,Arbys,39.0737113952637,-94.3782272338867,"['2531 S State Route 291', 'Independence, MO 64057']",MO,['Independence MO']
651,In A Tub,39.1669883728027,-94.5772018432617,"['4000 N Oak Trafficway', 'Kansas City, MO 64116']",MO,['Independence MO']
652,Raising Cane's Chicken Fingers,38.8831563616333,-94.6729163380064,"['7501 W 135th St', 'Overland Park, KS 66223']",KS,['Independence MO']
653,Wendy's,38.92539,-94.40007,"['903 W. Chipman Rd.', 'Lees Summit, MO 64063']",MO,['Independence MO']
654,Wings N Things Express,39.0215530395508,-94.5744857788086,"['5800 Troost', 'Kansas City, MO 64110']",MO,['Independence MO']
655,LC's Hamburgers,39.234207,-94.657218,"['7612 NW Prairie View Rd', 'Kansas City, MO 64151']",MO,['Independence MO']
656,Subway,39.1384582313401,-94.1984561047454,"['2 E Monroe St', 'Buckner, MO 64016']",MO,['Independence MO']
657,Wendy's,38.9526264120642,-94.527715517791,"['5363 E. Bannister Road', 'Kansas City, MO 64137']",MO,['Independence MO']
658,Maui Express,38.9730539727701,-94.6879997849465,"['8750 Santa Fe Dr', 'Overland Park, KS 66212']",KS,['Independence MO']
659,McDonald's,39.0724785258727,-94.3800589,"['16802 E Gudgell Rd', 'Independence, MO 64055']",MO,['Independence MO']
660,Lights Snack Shack,38.821075,-94.534721,"['422 N Scott Ave', 'Belton, MO 64012']",MO,['Independence MO']
661,Freddy's Frozen Custard & Steakburgers,38.8135153,-94.506446,"['1822 E North Ave', 'Belton, MO 64012']",MO,['Independence MO']
662,Schlotzsky's,38.93098,-94.37766,"['190 NE Tudor Rd', ""Lee's Summit, MO 64086""]",MO,['Independence MO']
663,McDonald's,38.9971972613186,-94.4789064171846,"['8909 E 350th Hwy', 'Raytown, MO 64133']",MO,['Independence MO']
664,Slim Chickens,39.2438644540356,-94.4538211449981,"['126 S Steward Rd', 'Liberty, MO 64068']",MO,['Independence MO']
665,Burger King,38.98823,-94.46522,"['9945 East 350 Hwy', 'Raytown, MO 64133']",MO,['Independence MO']
666,McDonald's,39.0140885732006,-94.128195270896,"['201 S Broadway', 'Oak Grove, MO 64075']",MO,['Independence MO']
667,Panda Express,33.6430988,-97.1550359,"['1800 I-35', 'Gainesville, TX 76240']",TX,['Independence MO']
668,Subway,39.0330411353739,-94.3564716727758,"['18921 E Valley Pkwy', 'Lot 4A, Ste A', 'Independence, MO 64055']",MO,['Independence MO']
669,Paul's Drive In,38.93408,-94.5086,"['10424 Blue Ridge Blvd', 'Kansas City, MO 64134']",MO,['Independence MO']
670,Taco Bell,39.05544,-94.61199,"['3948 Rainbow Blvd', 'Kansas City, KS 66103']",KS,['Independence MO']
671,Burger King,39.145007,-94.557856,"['1911 Armour Rd', 'N Kansas City, MO 64116']",MO,['Independence MO']
672,Johnny Ray's Drive In,38.90928,-94.38957,"['800 SW Blue Pkwy', 'Lees Summit, MO 64063']",MO,"[""Lee's Summit MO""]"
673,Longboards Wraps & Bowls,38.909421,-94.3633786,"['506M SE 291st Hwy', ""Lee's Summit, MO 64063""]",MO,"[""Lee's Summit MO""]"
674,Unk's Burgers,38.9177667266383,-94.4019877910614,"['240 NW Oldham Pkwy', ""Lee's Summit, MO 64081""]",MO,"[""Lee's Summit MO""]"
675,Culver's,38.9422225952148,-94.3774795532227,"['1701 NE Douglas St', ""Lee's Summit, MO 64086""]",MO,"[""Lee's Summit MO""]"
676,Frankie Farelanes,38.91284,-94.37612,"['100 SE 3rd St', ""Lee's Summit, MO 64063""]",MO,"[""Lee's Summit MO""]"
677,Chick-fil-A,38.9272762,-94.4012471,"['690 NW Blue Pkwy', 'Lees Summit, MO 64086']",MO,"[""Lee's Summit MO""]"
678,Panda Express,38.92662,-94.40635,"['1684 NW Chipman Rd', 'Lees Summit, MO 64081']",MO,"[""Lee's Summit MO""]"
679,Freddy's Frozen Custard & Steakburgers,38.9169959,-94.400853,"['194 NW Oldham Pkwy', ""Lee's Summit, MO 64081""]",MO,"[""Lee's Summit MO""]"
680,Jack in the Box,38.9294189546084,-94.3608748912811,"['951 NE Sam Walton Ln', 'Lees Summit, MO 64086']",MO,"[""Lee's Summit MO""]"
681,Pinsa Pizzeria & Kitchen,38.9264852107128,-94.407912120223,"['1694 NW Chipman Rd', 'Lees Summit, MO 64081']",MO,"[""Lee's Summit MO""]"
682,Jersey Mike's Subs,38.931218,-94.40109,"['940 NW Blue Pkwy', ""101 Lee'S Summit"", ""Lee'S Summit, MO 64086""]",MO,"[""Lee's Summit MO""]"
683,Wendy's,38.92539,-94.40007,"['903 W. Chipman Rd.', 'Lees Summit, MO 64063']",MO,"[""Lee's Summit MO""]"
684,Chipotle Mexican Grill,38.921311,-94.3597436049108,"['900 NE Columbus St', 'Unit A', 'Lees Summit, MO 64086']",MO,"[""Lee's Summit MO""]"
685,Schlotzsky's,38.93098,-94.37766,"['190 NE Tudor Rd', ""Lee's Summit, MO 64086""]",MO,"[""Lee's Summit MO""]"
686,Costa Vida,38.9157843477873,-94.3607356736107,"['115 SE Rte 291', ""Lee's Summit, MO 64063""]",MO,"[""Lee's Summit MO""]"
687,Noodles & Company,38.9263726095481,-94.4003341520488,"['659 NW Blue Pkwy', ""Lee's Summit, MO 64086""]",MO,"[""Lee's Summit MO""]"
688,Arby's,38.9311999,-94.3589,"['1027 NE Rice Rd', 'Lees Summit, MO 64086']",MO,"[""Lee's Summit MO""]"
